,Year,id,AdmitDesc,levl,styp_desc,Department,Degree Type,Major,Attendance,Gender,Citizen,Ethnicity,HS_GPA,SAT_M,SAT_RW,SAT_COMP,ACT_COMP,GRE_Quantitative,Yield,Start semester status
168,2015,2312389,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,,Male,international,Intl,,,,,,152.0,not yield,
169,2015,2308723,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Female,domestic,Asian,2.79,560.0,460.0,1020.0,,,not yield,
170,2015,399714,Cancelled Accept,G,New Graduate,Computer Science,MS,Computer Science,P,Male,domestic,Asian,,,,,,,yield,freshmen
171,2015,2311658,Cancelled Accept,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,2.8,630.0,560.0,1190.0,,,not yield,
172,2015,2311439,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,White,2.8,610.0,520.0,1130.0,,,yield,freshmen
173,2015,2295010,Admitted,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Female,international,Intl,3.76,740.0,620.0,1360.0,,,not yield,
174,2015,2321497,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,154.0,not yield,
175,2015,2250413,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Multirace,3.6,730.0,600.0,1330.0,,,yield,freshmen
176,2015,2310491,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Unknown,2.97,640.0,670.0,1310.0,,,not yield,
177,2015,2307504,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Asian,2.95,680.0,520.0,1200.0,,,not yield,
178,2015,2315337,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,163.0,not yield,
179,2015,2312173,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Hisp,,590.0,640.0,1230.0,,,not yield,
180,2015,2307507,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,3.44,580.0,600.0,1180.0,,,not yield,
181,2015,2322802,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,,Male,international,Intl,,,,,,159.0,not yield,
182,2015,2307033,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,3.15,610.0,500.0,1110.0,,,not yield,
183,2015,2312258,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,3.73,650.0,540.0,1190.0,,,not yield,
184,2015,2288018,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,White,3.62,590.0,460.0,1050.0,,,not yield,
185,2015,2313801,Cancelled Accept,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,White,3.6,,,,,,not yield,
186,2015,2311231,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Female,domestic,Asian,,700.0,450.0,1150.0,,,yield,freshmen
187,2015,2308217,Applicant Accept/Deposit,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Unknown,3.2,560.0,480.0,1040.0,,,yield,freshmen
188,2015,2317911,Applicant Accept/Deposit,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,3.04,650.0,590.0,1240.0,,,yield,freshmen
189,2015,2290797,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,650.0,540.0,1190.0,,,yield,freshmen
190,2015,2321393,Admitted,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,White,4.0,660.0,580.0,1240.0,,,not yield,
191,2015,2306451,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,161.0,not yield,
192,2015,2311660,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Black,,630.0,500.0,1130.0,,,yield,freshmen
193,2015,2311026,Admitted,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,White,3.83,640.0,620.0,1260.0,,,not yield,
194,2015,2307579,Admitted/EOP,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,White,4.0,620.0,610.0,1230.0,,,not yield,
195,2015,2178100,Cancelled Accept,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Hisp,,,,,,,yield,transfer
196,2015,2313699,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Unknown,3.7,560.0,590.0,1150.0,,,not yield,
197,2015,2312239,Cancelled Accept,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Unknown,4.0,690.0,670.0,1360.0,,,not yield,
198,2015,2329587,Cancelled Accept,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Web & Information Systems,F,Male,domestic,Unknown,,,,,,,not yield,
199,2015,2307848,Applicant Accept/Deposit,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,650.0,550.0,1200.0,,,yield,freshmen
200,2015,2310960,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,,Male,international,Intl,,,,,,160.0,not yield,
201,2015,2317892,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,White,,610.0,710.0,1320.0,,,yield,freshmen
202,2015,79541,Admitted,G,New Graduate,Computer Science,MS,Computer Science,P,Male,domestic,Asian,,,,,,,yield,freshmen
203,2015,2255645,Admitted,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,White,3.7,720.0,720.0,1440.0,,,not yield,
204,2015,2311894,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Hisp,3.3,520.0,510.0,1030.0,,,not yield,
205,2015,2317912,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,White,3.28,560.0,520.0,1080.0,,,not yield,
206,2015,339683,Cancelled Accept,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,,Female,domestic,Hisp,,,,,,156.0,yield,freshmen
207,2015,2312758,Admit/Financial Docs Required,G,New Graduate,Computer Science,PHD,Computer Science,F,Male,international,Intl,,,,,,157.0,not yield,
208,2015,117739,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",PHD,Information Systems,F,Male,domestic,Asian,,720.0,660.0,1380.0,,158.0,yield,continue
209,2015,2312602,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Hisp,3.18,560.0,470.0,1030.0,,,yield,freshmen
210,2015,2308268,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,4.0,570.0,620.0,1190.0,,,not yield,
211,2015,2314165,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Black,2.87,,,,,,not yield,
212,2015,2309489,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,,Male,international,Intl,,,,,,161.0,not yield,
213,2015,1224784,Admitted,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,1.89,440.0,370.0,810.0,,,yield,transfer
214,2015,2315969,Cancelled Accept,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Unknown,3.55,770.0,600.0,1370.0,,,not yield,
215,2015,2309368,Admitted/EOP,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Black,3.58,,,,,,not yield,
216,2015,2316127,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,White,3.55,680.0,590.0,1270.0,,,not yield,
217,2015,2293359,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Black,3.76,570.0,580.0,1150.0,,,not yield,
218,2015,2306631,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,3.7,650.0,620.0,1270.0,,,not yield,
219,2015,2314394,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Unknown,4.0,700.0,690.0,1390.0,,,not yield,
220,2015,2316478,Cancelled Accept,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Female,domestic,Hisp,3.1,610.0,600.0,1210.0,,,not yield,
221,2015,2314430,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,White,,630.0,550.0,1180.0,,,yield,freshmen
222,2015,2313136,Applicant Accept/Deposit,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Female,domestic,Unknown,,,,,,,yield,freshmen
223,2015,2306335,Admitted,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Unknown,3.85,620.0,590.0,1210.0,,,not yield,
224,2015,2286019,Admitted,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,3.3,620.0,630.0,1250.0,,,not yield,
225,2015,2313394,Admitted,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Asian,3.7,540.0,600.0,1140.0,,,not yield,
226,2015,2321358,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,White,3.13,550.0,580.0,1130.0,,,not yield,
227,2015,2321202,Admitted,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Asian,3.7,680.0,530.0,1210.0,,,not yield,
228,2015,2321239,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,3.16,520.0,500.0,1020.0,,,not yield,
229,2015,2316143,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,White,3.5,510.0,400.0,910.0,,,yield,freshmen
230,2015,2308863,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,3.13,670.0,650.0,1320.0,,,not yield,
231,2015,2307930,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Female,domestic,Hisp,3.6,610.0,540.0,1150.0,,,not yield,
232,2015,2316032,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,White,,630.0,560.0,1190.0,,,yield,continue
233,2015,2252532,Cancelled Accept,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Female,domestic,White,3.18,600.0,670.0,1270.0,,,not yield,
234,2015,2318584,Cancelled Accept,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Female,domestic,Unknown,4.0,,,,,,not yield,
235,2015,2324988,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,163.0,not yield,
236,2015,2317392,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computing & Business,F,Male,international,Intl,,,,,,151.0,not yield,
237,2015,2312668,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Female,domestic,Unknown,3.49,630.0,540.0,1170.0,,,not yield,
238,2015,2294988,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Asian,4.0,670.0,650.0,1320.0,,,yield,freshmen
239,2015,2314452,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,,620.0,470.0,1090.0,,,yield,freshmen
240,2015,2008234,Cancelled Accept,U,Transfer,Computer Science,BS,Bioinformatics,F,Male,domestic,Asian,3.4113,770.0,760.0,1530.0,,,yield,transfer
241,2015,2313845,Admitted/EOP,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Black,2.62,550.0,610.0,1160.0,,,not yield,
242,2015,2256209,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Unknown,3.44,790.0,740.0,1530.0,,,not yield,
243,2015,2306968,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,4.0,650.0,670.0,1320.0,,,yield,freshmen
244,2015,2314329,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,White,2.81,640.0,580.0,1220.0,,,yield,freshmen
245,2015,2311745,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Unknown,3.0,660.0,450.0,1110.0,,,not yield,
246,2015,2308574,Applicant Accept/Deposit,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Unknown,3.6,610.0,480.0,1090.0,,,yield,continue
247,2015,2307269,Cancelled Accept,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,White,3.43,,,,,,not yield,
248,2015,2309174,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,170.0,not yield,
249,2015,2306856,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Multirace,3.01,620.0,660.0,1280.0,,,not yield,
250,2015,2278327,Cancelled Accept,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Hisp,2.7,610.0,510.0,1120.0,,,not yield,
251,2015,2319326,Cancelled Accept,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Hisp,,,,,,,yield,transfer
252,2015,2315419,Applicant Accept/Deposit,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Hisp,,680.0,510.0,1190.0,,,yield,freshmen
253,2015,2311652,Cancelled Accept,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,3.41,580.0,580.0,1160.0,,,not yield,
254,2015,2292767,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,4.0,590.0,520.0,1110.0,,,yield,freshmen
255,2015,2312186,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Multirace,3.5,630.0,490.0,1120.0,,,not yield,
256,2015,2290784,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,White,3.14,610.0,590.0,1200.0,,,yield,freshmen
257,2015,2316454,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Asian,4.0,660.0,620.0,1280.0,,,yield,freshmen
258,2015,2104120,Admitted,U,Transfer,Computer Science,BS,Computer Science,P,Male,domestic,Asian,,,,,,,yield,transfer
259,2015,2311418,Cancelled Accept,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,,Male,international,Intl,,,,,,153.0,not yield,
260,2015,2317835,Cancelled Accept,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,international,Intl,,,,,,,yield,transfer
261,2015,2311592,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Unknown,3.79,580.0,520.0,1100.0,,,not yield,
262,2015,2324784,Cancelled Accept,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,,Female,international,Intl,,,,,,150.0,not yield,
263,2015,2317646,Cancelled Accept,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Female,domestic,Hisp,3.7,630.0,620.0,1250.0,,,not yield,
264,2015,2308720,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Unknown,3.71,670.0,640.0,1310.0,,,yield,freshmen
265,2015,2249038,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Hisp,3.86,650.0,580.0,1230.0,,,not yield,
266,2015,2311295,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,3.25,570.0,530.0,1100.0,,,not yield,
267,2015,2304619,Cancelled Accept,G,New Graduate,Computer Science,MS,Computer Science,,Female,domestic,Asian,,,,,,154.0,not yield,
268,2015,2313944,Cancelled Accept,G,New Graduate,Computer Science,MS,Bioinformatics,F,Female,domestic,Asian,,,,,,,not yield,
269,2015,2310871,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,White,2.997,720.0,550.0,1270.0,,,not yield,
270,2015,2313273,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Hisp,,620.0,520.0,1140.0,,,yield,freshmen
271,2015,2188287,Admitted,G,Readmit,"Information Technology, Information Systems, Informatics",MS,Information Systems,P,Female,domestic,Hisp,,,,,,,yield,continue
272,2015,2249519,Cancelled Accept,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Female,domestic,Hisp,3.99,690.0,600.0,1290.0,,,not yield,
273,2015,2312358,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Unknown,3.67,630.0,610.0,1240.0,,,not yield,
274,2015,2311700,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,White,3.62,540.0,600.0,1140.0,,,not yield,
275,2015,333842,Cancelled Accept,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Black,,,,,,,yield,transfer
276,2015,2315982,Admitted,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BA,Information Systems,F,Male,domestic,Unknown,3.7,600.0,590.0,1190.0,,,not yield,
277,2015,210601,Cancelled Accept,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,domestic,Black,,,,,,,yield,freshmen
278,2015,2309761,Admitted,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Female,domestic,Hisp,3.87,,,,,,not yield,
279,2015,2311089,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,4.0,600.0,560.0,1160.0,,,yield,freshmen
280,2015,2316999,Admitted,G,New Graduate,Computer Science,PHD,Computer Science,F,Male,international,Intl,,,,,,170.0,not yield,
281,2015,2286022,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,White,3.25,610.0,500.0,1110.0,,,yield,freshmen
282,2015,2312962,Applicant Accept/Deposit,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,3.0,610.0,520.0,1130.0,,,yield,freshmen
283,2015,2315492,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Asian,2.7,600.0,620.0,1220.0,,,yield,freshmen
